date,sequence,frame_id,image_path,lidar_path,image_ok,lidar_ok,image_height,image_width,lidar_points,split,depth_path
2011_09_28,2011_09_28_drive_0002_sync,272,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0002_sync\image_02\data\0000000272.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0002_sync\velodyne_points\data\0000000272.bin,True,True,370,1224,115272,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0002_sync_272.npy
2011_09_28,2011_09_28_drive_0002_sync,273,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0002_sync\image_02\data\0000000273.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0002_sync\velodyne_points\data\0000000273.bin,True,True,370,1224,115323,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0002_sync_273.npy
2011_09_28,2011_09_28_drive_0002_sync,274,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0002_sync\image_02\data\0000000274.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0002_sync\velodyne_points\data\0000000274.bin,True,True,370,1224,115237,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0002_sync_274.npy
2011_09_28,2011_09_28_drive_0002_sync,275,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0002_sync\image_02\data\0000000275.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0002_sync\velodyne_points\data\0000000275.bin,True,True,370,1224,115284,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0002_sync_275.npy
2011_09_28,2011_09_28_drive_0002_sync,276,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0002_sync\image_02\data\0000000276.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0002_sync\velodyne_points\data\0000000276.bin,True,True,370,1224,115256,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0002_sync_276.npy
2011_09_28,2011_09_28_drive_0002_sync,277,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0002_sync\image_02\data\0000000277.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0002_sync\velodyne_points\data\0000000277.bin,True,True,370,1224,115296,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0002_sync_277.npy
2011_09_28,2011_09_28_drive_0002_sync,278,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0002_sync\image_02\data\0000000278.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0002_sync\velodyne_points\data\0000000278.bin,True,True,370,1224,115216,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0002_sync_278.npy
2011_09_28,2011_09_28_drive_0002_sync,279,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0002_sync\image_02\data\0000000279.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0002_sync\velodyne_points\data\0000000279.bin,True,True,370,1224,115311,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0002_sync_279.npy
2011_09_28,2011_09_28_drive_0002_sync,280,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0002_sync\image_02\data\0000000280.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0002_sync\velodyne_points\data\0000000280.bin,True,True,370,1224,115254,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0002_sync_280.npy
2011_09_28,2011_09_28_drive_0002_sync,281,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0002_sync\image_02\data\0000000281.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0002_sync\velodyne_points\data\0000000281.bin,True,True,370,1224,115225,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0002_sync_281.npy
2011_09_28,2011_09_28_drive_0002_sync,282,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0002_sync\image_02\data\0000000282.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0002_sync\velodyne_points\data\0000000282.bin,True,True,370,1224,115235,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0002_sync_282.npy
2011_09_28,2011_09_28_drive_0002_sync,283,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0002_sync\image_02\data\0000000283.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0002_sync\velodyne_points\data\0000000283.bin,True,True,370,1224,115253,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0002_sync_283.npy
2011_09_28,2011_09_28_drive_0002_sync,284,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0002_sync\image_02\data\0000000284.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0002_sync\velodyne_points\data\0000000284.bin,True,True,370,1224,115157,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0002_sync_284.npy
2011_09_28,2011_09_28_drive_0002_sync,285,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0002_sync\image_02\data\0000000285.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0002_sync\velodyne_points\data\0000000285.bin,True,True,370,1224,115297,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0002_sync_285.npy
2011_09_28,2011_09_28_drive_0002_sync,286,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0002_sync\image_02\data\0000000286.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0002_sync\velodyne_points\data\0000000286.bin,True,True,370,1224,115276,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0002_sync_286.npy
2011_09_28,2011_09_28_drive_0002_sync,287,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0002_sync\image_02\data\0000000287.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0002_sync\velodyne_points\data\0000000287.bin,True,True,370,1224,115130,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0002_sync_287.npy
2011_09_28,2011_09_28_drive_0002_sync,288,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0002_sync\image_02\data\0000000288.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0002_sync\velodyne_points\data\0000000288.bin,True,True,370,1224,115251,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0002_sync_288.npy
2011_09_28,2011_09_28_drive_0002_sync,289,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0002_sync\image_02\data\0000000289.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0002_sync\velodyne_points\data\0000000289.bin,True,True,370,1224,115302,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0002_sync_289.npy
2011_09_28,2011_09_28_drive_0002_sync,290,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0002_sync\image_02\data\0000000290.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0002_sync\velodyne_points\data\0000000290.bin,True,True,370,1224,115357,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0002_sync_290.npy
2011_09_28,2011_09_28_drive_0002_sync,291,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0002_sync\image_02\data\0000000291.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0002_sync\velodyne_points\data\0000000291.bin,True,True,370,1224,115285,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0002_sync_291.npy
2011_09_28,2011_09_28_drive_0002_sync,292,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0002_sync\image_02\data\0000000292.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0002_sync\velodyne_points\data\0000000292.bin,True,True,370,1224,115240,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0002_sync_292.npy
2011_09_28,2011_09_28_drive_0002_sync,293,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0002_sync\image_02\data\0000000293.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0002_sync\velodyne_points\data\0000000293.bin,True,True,370,1224,115339,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0002_sync_293.npy
2011_09_28,2011_09_28_drive_0002_sync,294,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0002_sync\image_02\data\0000000294.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0002_sync\velodyne_points\data\0000000294.bin,True,True,370,1224,115263,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0002_sync_294.npy
2011_09_28,2011_09_28_drive_0002_sync,295,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0002_sync\image_02\data\0000000295.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0002_sync\velodyne_points\data\0000000295.bin,True,True,370,1224,115272,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0002_sync_295.npy
2011_09_28,2011_09_28_drive_0002_sync,296,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0002_sync\image_02\data\0000000296.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0002_sync\velodyne_points\data\0000000296.bin,True,True,370,1224,115199,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0002_sync_296.npy
2011_09_28,2011_09_28_drive_0002_sync,297,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0002_sync\image_02\data\0000000297.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0002_sync\velodyne_points\data\0000000297.bin,True,True,370,1224,115276,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0002_sync_297.npy
2011_09_28,2011_09_28_drive_0002_sync,298,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0002_sync\image_02\data\0000000298.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0002_sync\velodyne_points\data\0000000298.bin,True,True,370,1224,115250,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0002_sync_298.npy
2011_09_28,2011_09_28_drive_0002_sync,299,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0002_sync\image_02\data\0000000299.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0002_sync\velodyne_points\data\0000000299.bin,True,True,370,1224,115241,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0002_sync_299.npy
2011_09_28,2011_09_28_drive_0002_sync,300,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0002_sync\image_02\data\0000000300.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0002_sync\velodyne_points\data\0000000300.bin,True,True,370,1224,115225,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0002_sync_300.npy
2011_09_28,2011_09_28_drive_0002_sync,301,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0002_sync\image_02\data\0000000301.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0002_sync\velodyne_points\data\0000000301.bin,True,True,370,1224,115271,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0002_sync_301.npy
2011_09_28,2011_09_28_drive_0002_sync,302,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0002_sync\image_02\data\0000000302.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0002_sync\velodyne_points\data\0000000302.bin,True,True,370,1224,115236,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0002_sync_302.npy
2011_09_28,2011_09_28_drive_0002_sync,303,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0002_sync\image_02\data\0000000303.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0002_sync\velodyne_points\data\0000000303.bin,True,True,370,1224,115282,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0002_sync_303.npy
2011_09_28,2011_09_28_drive_0002_sync,304,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0002_sync\image_02\data\0000000304.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0002_sync\velodyne_points\data\0000000304.bin,True,True,370,1224,115257,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0002_sync_304.npy
2011_09_28,2011_09_28_drive_0002_sync,305,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0002_sync\image_02\data\0000000305.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0002_sync\velodyne_points\data\0000000305.bin,True,True,370,1224,115282,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0002_sync_305.npy
2011_09_28,2011_09_28_drive_0002_sync,306,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0002_sync\image_02\data\0000000306.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0002_sync\velodyne_points\data\0000000306.bin,True,True,370,1224,115254,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0002_sync_306.npy
2011_09_28,2011_09_28_drive_0002_sync,307,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0002_sync\image_02\data\0000000307.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0002_sync\velodyne_points\data\0000000307.bin,True,True,370,1224,115202,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0002_sync_307.npy
2011_09_28,2011_09_28_drive_0002_sync,308,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0002_sync\image_02\data\0000000308.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0002_sync\velodyne_points\data\0000000308.bin,True,True,370,1224,115129,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0002_sync_308.npy
2011_09_28,2011_09_28_drive_0002_sync,309,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0002_sync\image_02\data\0000000309.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0002_sync\velodyne_points\data\0000000309.bin,True,True,370,1224,115089,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0002_sync_309.npy
2011_09_28,2011_09_28_drive_0002_sync,310,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0002_sync\image_02\data\0000000310.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0002_sync\velodyne_points\data\0000000310.bin,True,True,370,1224,115146,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0002_sync_310.npy
2011_09_28,2011_09_28_drive_0002_sync,311,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0002_sync\image_02\data\0000000311.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0002_sync\velodyne_points\data\0000000311.bin,True,True,370,1224,115140,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0002_sync_311.npy
2011_09_28,2011_09_28_drive_0002_sync,312,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0002_sync\image_02\data\0000000312.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0002_sync\velodyne_points\data\0000000312.bin,True,True,370,1224,115116,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0002_sync_312.npy
2011_09_28,2011_09_28_drive_0002_sync,313,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0002_sync\image_02\data\0000000313.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0002_sync\velodyne_points\data\0000000313.bin,True,True,370,1224,115160,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0002_sync_313.npy
2011_09_28,2011_09_28_drive_0002_sync,314,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0002_sync\image_02\data\0000000314.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0002_sync\velodyne_points\data\0000000314.bin,True,True,370,1224,115245,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0002_sync_314.npy
2011_09_28,2011_09_28_drive_0002_sync,315,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0002_sync\image_02\data\0000000315.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0002_sync\velodyne_points\data\0000000315.bin,True,True,370,1224,115215,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0002_sync_315.npy
2011_09_28,2011_09_28_drive_0002_sync,316,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0002_sync\image_02\data\0000000316.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0002_sync\velodyne_points\data\0000000316.bin,True,True,370,1224,115254,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0002_sync_316.npy
2011_09_28,2011_09_28_drive_0002_sync,317,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0002_sync\image_02\data\0000000317.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0002_sync\velodyne_points\data\0000000317.bin,True,True,370,1224,115156,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0002_sync_317.npy
2011_09_28,2011_09_28_drive_0002_sync,318,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0002_sync\image_02\data\0000000318.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0002_sync\velodyne_points\data\0000000318.bin,True,True,370,1224,115200,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0002_sync_318.npy
2011_09_28,2011_09_28_drive_0002_sync,319,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0002_sync\image_02\data\0000000319.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0002_sync\velodyne_points\data\0000000319.bin,True,True,370,1224,115211,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0002_sync_319.npy
2011_09_28,2011_09_28_drive_0002_sync,320,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0002_sync\image_02\data\0000000320.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0002_sync\velodyne_points\data\0000000320.bin,True,True,370,1224,115175,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0002_sync_320.npy
2011_09_28,2011_09_28_drive_0002_sync,321,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0002_sync\image_02\data\0000000321.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0002_sync\velodyne_points\data\0000000321.bin,True,True,370,1224,115093,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0002_sync_321.npy
2011_09_28,2011_09_28_drive_0002_sync,322,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0002_sync\image_02\data\0000000322.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0002_sync\velodyne_points\data\0000000322.bin,True,True,370,1224,115133,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0002_sync_322.npy
2011_09_28,2011_09_28_drive_0002_sync,323,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0002_sync\image_02\data\0000000323.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0002_sync\velodyne_points\data\0000000323.bin,True,True,370,1224,115191,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0002_sync_323.npy
2011_09_28,2011_09_28_drive_0002_sync,324,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0002_sync\image_02\data\0000000324.png,E:\monodepth_project\data\kitti\2011_09_28\2011_09_28_drive_0002_sync\velodyne_points\data\0000000324.bin,True,True,370,1224,115080,train,E:\monodepth_project\data\kitti\depth_maps\2011_09_28_2011_09_28_drive_0002_sync_324.npy
