date,sequence,frame_id,image_path,lidar_path,image_ok,lidar_ok,image_height,image_width,lidar_points
2011_09_28,2011_09_28_drive_0035_sync,0000000032,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0035_sync\image_02\data\0000000032.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0035_sync\velodyne_points\data\0000000032.bin,True,True,370,1224,118749
2011_09_28,2011_09_28_drive_0035_sync,0000000033,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0035_sync\image_02\data\0000000033.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0035_sync\velodyne_points\data\0000000033.bin,True,True,370,1224,118750
2011_09_28,2011_09_28_drive_0035_sync,0000000034,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0035_sync\image_02\data\0000000034.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0035_sync\velodyne_points\data\0000000034.bin,True,True,370,1224,118801
2011_09_28,2011_09_28_drive_0037_sync,0000000000,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0037_sync\image_02\data\0000000000.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0037_sync\velodyne_points\data\0000000000.bin,True,True,370,1224,119396
2011_09_28,2011_09_28_drive_0037_sync,0000000001,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0037_sync\image_02\data\0000000001.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0037_sync\velodyne_points\data\0000000001.bin,True,True,370,1224,119404
2011_09_28,2011_09_28_drive_0037_sync,0000000002,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0037_sync\image_02\data\0000000002.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0037_sync\velodyne_points\data\0000000002.bin,True,True,370,1224,119445
2011_09_28,2011_09_28_drive_0037_sync,0000000003,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0037_sync\image_02\data\0000000003.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0037_sync\velodyne_points\data\0000000003.bin,True,True,370,1224,119442
2011_09_28,2011_09_28_drive_0037_sync,0000000004,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0037_sync\image_02\data\0000000004.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0037_sync\velodyne_points\data\0000000004.bin,True,True,370,1224,119447
2011_09_28,2011_09_28_drive_0037_sync,0000000005,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0037_sync\image_02\data\0000000005.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0037_sync\velodyne_points\data\0000000005.bin,True,True,370,1224,119339
2011_09_28,2011_09_28_drive_0037_sync,0000000006,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0037_sync\image_02\data\0000000006.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0037_sync\velodyne_points\data\0000000006.bin,True,True,370,1224,119340
2011_09_28,2011_09_28_drive_0037_sync,0000000007,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0037_sync\image_02\data\0000000007.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0037_sync\velodyne_points\data\0000000007.bin,True,True,370,1224,119312
2011_09_28,2011_09_28_drive_0037_sync,0000000008,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0037_sync\image_02\data\0000000008.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0037_sync\velodyne_points\data\0000000008.bin,True,True,370,1224,119312
2011_09_28,2011_09_28_drive_0037_sync,0000000009,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0037_sync\image_02\data\0000000009.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0037_sync\velodyne_points\data\0000000009.bin,True,True,370,1224,119315
2011_09_28,2011_09_28_drive_0037_sync,0000000010,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0037_sync\image_02\data\0000000010.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0037_sync\velodyne_points\data\0000000010.bin,True,True,370,1224,119309
2011_09_28,2011_09_28_drive_0037_sync,0000000011,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0037_sync\image_02\data\0000000011.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0037_sync\velodyne_points\data\0000000011.bin,True,True,370,1224,119279
2011_09_28,2011_09_28_drive_0037_sync,0000000012,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0037_sync\image_02\data\0000000012.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0037_sync\velodyne_points\data\0000000012.bin,True,True,370,1224,119311
2011_09_28,2011_09_28_drive_0037_sync,0000000013,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0037_sync\image_02\data\0000000013.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0037_sync\velodyne_points\data\0000000013.bin,True,True,370,1224,119363
2011_09_28,2011_09_28_drive_0037_sync,0000000014,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0037_sync\image_02\data\0000000014.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0037_sync\velodyne_points\data\0000000014.bin,True,True,370,1224,119393
2011_09_28,2011_09_28_drive_0037_sync,0000000015,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0037_sync\image_02\data\0000000015.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0037_sync\velodyne_points\data\0000000015.bin,True,True,370,1224,119227
2011_09_28,2011_09_28_drive_0037_sync,0000000016,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0037_sync\image_02\data\0000000016.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0037_sync\velodyne_points\data\0000000016.bin,True,True,370,1224,119250
2011_09_28,2011_09_28_drive_0037_sync,0000000017,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0037_sync\image_02\data\0000000017.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0037_sync\velodyne_points\data\0000000017.bin,True,True,370,1224,119151
2011_09_28,2011_09_28_drive_0037_sync,0000000018,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0037_sync\image_02\data\0000000018.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0037_sync\velodyne_points\data\0000000018.bin,True,True,370,1224,119254
2011_09_28,2011_09_28_drive_0037_sync,0000000019,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0037_sync\image_02\data\0000000019.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0037_sync\velodyne_points\data\0000000019.bin,True,True,370,1224,119251
2011_09_28,2011_09_28_drive_0037_sync,0000000020,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0037_sync\image_02\data\0000000020.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0037_sync\velodyne_points\data\0000000020.bin,True,True,370,1224,119302
2011_09_28,2011_09_28_drive_0037_sync,0000000021,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0037_sync\image_02\data\0000000021.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0037_sync\velodyne_points\data\0000000021.bin,True,True,370,1224,119431
2011_09_28,2011_09_28_drive_0037_sync,0000000022,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0037_sync\image_02\data\0000000022.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0037_sync\velodyne_points\data\0000000022.bin,True,True,370,1224,119388
2011_09_28,2011_09_28_drive_0037_sync,0000000023,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0037_sync\image_02\data\0000000023.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0037_sync\velodyne_points\data\0000000023.bin,True,True,370,1224,119307
2011_09_28,2011_09_28_drive_0037_sync,0000000024,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0037_sync\image_02\data\0000000024.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0037_sync\velodyne_points\data\0000000024.bin,True,True,370,1224,119278
2011_09_28,2011_09_28_drive_0037_sync,0000000025,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0037_sync\image_02\data\0000000025.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0037_sync\velodyne_points\data\0000000025.bin,True,True,370,1224,119214
2011_09_28,2011_09_28_drive_0037_sync,0000000026,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0037_sync\image_02\data\0000000026.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0037_sync\velodyne_points\data\0000000026.bin,True,True,370,1224,119491
2011_09_28,2011_09_28_drive_0037_sync,0000000027,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0037_sync\image_02\data\0000000027.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0037_sync\velodyne_points\data\0000000027.bin,True,True,370,1224,119414
2011_09_28,2011_09_28_drive_0037_sync,0000000028,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0037_sync\image_02\data\0000000028.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0037_sync\velodyne_points\data\0000000028.bin,True,True,370,1224,119259
2011_09_28,2011_09_28_drive_0037_sync,0000000029,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0037_sync\image_02\data\0000000029.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0037_sync\velodyne_points\data\0000000029.bin,True,True,370,1224,119679
2011_09_28,2011_09_28_drive_0037_sync,0000000030,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0037_sync\image_02\data\0000000030.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0037_sync\velodyne_points\data\0000000030.bin,True,True,370,1224,120172
2011_09_28,2011_09_28_drive_0037_sync,0000000031,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0037_sync\image_02\data\0000000031.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0037_sync\velodyne_points\data\0000000031.bin,True,True,370,1224,120169
2011_09_28,2011_09_28_drive_0037_sync,0000000032,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0037_sync\image_02\data\0000000032.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0037_sync\velodyne_points\data\0000000032.bin,True,True,370,1224,119798
2011_09_28,2011_09_28_drive_0037_sync,0000000033,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0037_sync\image_02\data\0000000033.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0037_sync\velodyne_points\data\0000000033.bin,True,True,370,1224,119511
2011_09_28,2011_09_28_drive_0037_sync,0000000034,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0037_sync\image_02\data\0000000034.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0037_sync\velodyne_points\data\0000000034.bin,True,True,370,1224,119423
2011_09_28,2011_09_28_drive_0037_sync,0000000035,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0037_sync\image_02\data\0000000035.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0037_sync\velodyne_points\data\0000000035.bin,True,True,370,1224,119402
2011_09_28,2011_09_28_drive_0037_sync,0000000036,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0037_sync\image_02\data\0000000036.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0037_sync\velodyne_points\data\0000000036.bin,True,True,370,1224,119331
2011_09_28,2011_09_28_drive_0037_sync,0000000037,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0037_sync\image_02\data\0000000037.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0037_sync\velodyne_points\data\0000000037.bin,True,True,370,1224,119227
2011_09_28,2011_09_28_drive_0037_sync,0000000038,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0037_sync\image_02\data\0000000038.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0037_sync\velodyne_points\data\0000000038.bin,True,True,370,1224,119208
2011_09_28,2011_09_28_drive_0037_sync,0000000039,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0037_sync\image_02\data\0000000039.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0037_sync\velodyne_points\data\0000000039.bin,True,True,370,1224,119119
2011_09_28,2011_09_28_drive_0037_sync,0000000040,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0037_sync\image_02\data\0000000040.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0037_sync\velodyne_points\data\0000000040.bin,True,True,370,1224,118964
2011_09_28,2011_09_28_drive_0037_sync,0000000041,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0037_sync\image_02\data\0000000041.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0037_sync\velodyne_points\data\0000000041.bin,True,True,370,1224,118918
2011_09_28,2011_09_28_drive_0037_sync,0000000042,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0037_sync\image_02\data\0000000042.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0037_sync\velodyne_points\data\0000000042.bin,True,True,370,1224,118897
2011_09_28,2011_09_28_drive_0037_sync,0000000043,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0037_sync\image_02\data\0000000043.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0037_sync\velodyne_points\data\0000000043.bin,True,True,370,1224,118885
2011_09_28,2011_09_28_drive_0037_sync,0000000044,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0037_sync\image_02\data\0000000044.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0037_sync\velodyne_points\data\0000000044.bin,True,True,370,1224,118692
2011_09_28,2011_09_28_drive_0037_sync,0000000045,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0037_sync\image_02\data\0000000045.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0037_sync\velodyne_points\data\0000000045.bin,True,True,370,1224,118484
2011_09_28,2011_09_28_drive_0037_sync,0000000046,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0037_sync\image_02\data\0000000046.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0037_sync\velodyne_points\data\0000000046.bin,True,True,370,1224,118496
2011_09_28,2011_09_28_drive_0037_sync,0000000047,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0037_sync\image_02\data\0000000047.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0037_sync\velodyne_points\data\0000000047.bin,True,True,370,1224,118557
2011_09_28,2011_09_28_drive_0037_sync,0000000048,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0037_sync\image_02\data\0000000048.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0037_sync\velodyne_points\data\0000000048.bin,True,True,370,1224,118566
2011_09_28,2011_09_28_drive_0037_sync,0000000049,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0037_sync\image_02\data\0000000049.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0037_sync\velodyne_points\data\0000000049.bin,True,True,370,1224,118511
2011_09_28,2011_09_28_drive_0037_sync,0000000050,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0037_sync\image_02\data\0000000050.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0037_sync\velodyne_points\data\0000000050.bin,True,True,370,1224,118663
2011_09_28,2011_09_28_drive_0037_sync,0000000051,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0037_sync\image_02\data\0000000051.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0037_sync\velodyne_points\data\0000000051.bin,True,True,370,1224,118629
2011_09_28,2011_09_28_drive_0037_sync,0000000052,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0037_sync\image_02\data\0000000052.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0037_sync\velodyne_points\data\0000000052.bin,True,True,370,1224,118370
2011_09_28,2011_09_28_drive_0037_sync,0000000053,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0037_sync\image_02\data\0000000053.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0037_sync\velodyne_points\data\0000000053.bin,True,True,370,1224,118575
2011_09_28,2011_09_28_drive_0037_sync,0000000054,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0037_sync\image_02\data\0000000054.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0037_sync\velodyne_points\data\0000000054.bin,True,True,370,1224,118825
2011_09_28,2011_09_28_drive_0037_sync,0000000055,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0037_sync\image_02\data\0000000055.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0037_sync\velodyne_points\data\0000000055.bin,True,True,370,1224,118943
2011_09_28,2011_09_28_drive_0037_sync,0000000056,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0037_sync\image_02\data\0000000056.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0037_sync\velodyne_points\data\0000000056.bin,True,True,370,1224,119114
2011_09_28,2011_09_28_drive_0037_sync,0000000057,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0037_sync\image_02\data\0000000057.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0037_sync\velodyne_points\data\0000000057.bin,True,True,370,1224,119373
2011_09_28,2011_09_28_drive_0037_sync,0000000058,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0037_sync\image_02\data\0000000058.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0037_sync\velodyne_points\data\0000000058.bin,True,True,370,1224,119570
2011_09_28,2011_09_28_drive_0037_sync,0000000059,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0037_sync\image_02\data\0000000059.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0037_sync\velodyne_points\data\0000000059.bin,True,True,370,1224,119789
2011_09_28,2011_09_28_drive_0037_sync,0000000060,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0037_sync\image_02\data\0000000060.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0037_sync\velodyne_points\data\0000000060.bin,True,True,370,1224,119704
2011_09_28,2011_09_28_drive_0037_sync,0000000061,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0037_sync\image_02\data\0000000061.png,E:\monodepth-obstacle-warning\data\kitti\2011_09_28\2011_09_28_drive_0037_sync\velodyne_points\data\0000000061.bin,True,True,370,1224,119958
